class_index,class,image_name
108,n01914609,ILSVRC2012_val_00016775.JPEG
108,n01914609,ILSVRC2012_val_00047488.JPEG
108,n01914609,ILSVRC2012_val_00026274.JPEG
108,n01914609,ILSVRC2012_val_00037177.JPEG
108,n01914609,ILSVRC2012_val_00041675.JPEG
19,n01592084,ILSVRC2012_val_00037328.JPEG
19,n01592084,ILSVRC2012_val_00037420.JPEG
19,n01592084,ILSVRC2012_val_00034242.JPEG
19,n01592084,ILSVRC2012_val_00017017.JPEG
19,n01592084,ILSVRC2012_val_00020660.JPEG
336,n02361337,ILSVRC2012_val_00003781.JPEG
336,n02361337,ILSVRC2012_val_00000675.JPEG
336,n02361337,ILSVRC2012_val_00037480.JPEG
336,n02361337,ILSVRC2012_val_00018582.JPEG
336,n02361337,ILSVRC2012_val_00013990.JPEG
875,n04487394,ILSVRC2012_val_00029358.JPEG
875,n04487394,ILSVRC2012_val_00030894.JPEG
875,n04487394,ILSVRC2012_val_00033068.JPEG
875,n04487394,ILSVRC2012_val_00041246.JPEG
875,n04487394,ILSVRC2012_val_00007362.JPEG
713,n03924679,ILSVRC2012_val_00013073.JPEG
713,n03924679,ILSVRC2012_val_00017435.JPEG
713,n03924679,ILSVRC2012_val_00040883.JPEG
713,n03924679,ILSVRC2012_val_00022650.JPEG
713,n03924679,ILSVRC2012_val_00013830.JPEG
382,n02494079,ILSVRC2012_val_00012384.JPEG
382,n02494079,ILSVRC2012_val_00047853.JPEG
382,n02494079,ILSVRC2012_val_00033778.JPEG
382,n02494079,ILSVRC2012_val_00007196.JPEG
382,n02494079,ILSVRC2012_val_00012247.JPEG
809,n04263257,ILSVRC2012_val_00013717.JPEG
809,n04263257,ILSVRC2012_val_00009658.JPEG
809,n04263257,ILSVRC2012_val_00024667.JPEG
809,n04263257,ILSVRC2012_val_00037205.JPEG
809,n04263257,ILSVRC2012_val_00029821.JPEG
270,n02114548,ILSVRC2012_val_00034856.JPEG
270,n02114548,ILSVRC2012_val_00037010.JPEG
270,n02114548,ILSVRC2012_val_00016104.JPEG
270,n02114548,ILSVRC2012_val_00000027.JPEG
270,n02114548,ILSVRC2012_val_00020076.JPEG
407,n02701002,ILSVRC2012_val_00003703.JPEG
407,n02701002,ILSVRC2012_val_00025159.JPEG
407,n02701002,ILSVRC2012_val_00011417.JPEG
407,n02701002,ILSVRC2012_val_00014646.JPEG
407,n02701002,ILSVRC2012_val_00025443.JPEG
719,n03935335,ILSVRC2012_val_00040179.JPEG
719,n03935335,ILSVRC2012_val_00046694.JPEG
719,n03935335,ILSVRC2012_val_00037007.JPEG
719,n03935335,ILSVRC2012_val_00038117.JPEG
719,n03935335,ILSVRC2012_val_00038378.JPEG
558,n03372029,ILSVRC2012_val_00007509.JPEG
558,n03372029,ILSVRC2012_val_00021414.JPEG
558,n03372029,ILSVRC2012_val_00021856.JPEG
558,n03372029,ILSVRC2012_val_00025781.JPEG
558,n03372029,ILSVRC2012_val_00001896.JPEG
922,n07565083,ILSVRC2012_val_00011729.JPEG
922,n07565083,ILSVRC2012_val_00046046.JPEG
922,n07565083,ILSVRC2012_val_00022666.JPEG
922,n07565083,ILSVRC2012_val_00028081.JPEG
922,n07565083,ILSVRC2012_val_00010527.JPEG
583,n03467068,ILSVRC2012_val_00020435.JPEG
583,n03467068,ILSVRC2012_val_00048005.JPEG
583,n03467068,ILSVRC2012_val_00000169.JPEG
583,n03467068,ILSVRC2012_val_00039679.JPEG
583,n03467068,ILSVRC2012_val_00042555.JPEG
996,n13052670,ILSVRC2012_val_00022641.JPEG
996,n13052670,ILSVRC2012_val_00017210.JPEG
996,n13052670,ILSVRC2012_val_00018543.JPEG
996,n13052670,ILSVRC2012_val_00014556.JPEG
996,n13052670,ILSVRC2012_val_00036976.JPEG
608,n03594734,ILSVRC2012_val_00024322.JPEG
608,n03594734,ILSVRC2012_val_00021119.JPEG
608,n03594734,ILSVRC2012_val_00042356.JPEG
608,n03594734,ILSVRC2012_val_00005849.JPEG
608,n03594734,ILSVRC2012_val_00000110.JPEG
638,n03710637,ILSVRC2012_val_00010435.JPEG
638,n03710637,ILSVRC2012_val_00043979.JPEG
638,n03710637,ILSVRC2012_val_00015042.JPEG
638,n03710637,ILSVRC2012_val_00007816.JPEG
638,n03710637,ILSVRC2012_val_00024573.JPEG
304,n02169497,ILSVRC2012_val_00032871.JPEG
304,n02169497,ILSVRC2012_val_00004851.JPEG
304,n02169497,ILSVRC2012_val_00020652.JPEG
304,n02169497,ILSVRC2012_val_00047115.JPEG
304,n02169497,ILSVRC2012_val_00021847.JPEG
623,n03658185,ILSVRC2012_val_00043036.JPEG
623,n03658185,ILSVRC2012_val_00036764.JPEG
623,n03658185,ILSVRC2012_val_00040880.JPEG
623,n03658185,ILSVRC2012_val_00045642.JPEG
623,n03658185,ILSVRC2012_val_00034870.JPEG
853,n04417672,ILSVRC2012_val_00020017.JPEG
853,n04417672,ILSVRC2012_val_00005112.JPEG
853,n04417672,ILSVRC2012_val_00044899.JPEG
853,n04417672,ILSVRC2012_val_00028112.JPEG
853,n04417672,ILSVRC2012_val_00023197.JPEG
158,n02087046,ILSVRC2012_val_00022182.JPEG
158,n02087046,ILSVRC2012_val_00014912.JPEG
158,n02087046,ILSVRC2012_val_00046593.JPEG
158,n02087046,ILSVRC2012_val_00024053.JPEG
158,n02087046,ILSVRC2012_val_00020484.JPEG
581,n03459775,ILSVRC2012_val_00009300.JPEG
581,n03459775,ILSVRC2012_val_00023023.JPEG
581,n03459775,ILSVRC2012_val_00017520.JPEG
581,n03459775,ILSVRC2012_val_00025067.JPEG
581,n03459775,ILSVRC2012_val_00048816.JPEG
725,n03950228,ILSVRC2012_val_00045016.JPEG
725,n03950228,ILSVRC2012_val_00005766.JPEG
725,n03950228,ILSVRC2012_val_00038166.JPEG
725,n03950228,ILSVRC2012_val_00045137.JPEG
725,n03950228,ILSVRC2012_val_00005609.JPEG
496,n03026506,ILSVRC2012_val_00005832.JPEG
496,n03026506,ILSVRC2012_val_00025870.JPEG
496,n03026506,ILSVRC2012_val_00004958.JPEG
496,n03026506,ILSVRC2012_val_00022347.JPEG
496,n03026506,ILSVRC2012_val_00012838.JPEG
388,n02510455,ILSVRC2012_val_00006448.JPEG
388,n02510455,ILSVRC2012_val_00008673.JPEG
388,n02510455,ILSVRC2012_val_00012542.JPEG
388,n02510455,ILSVRC2012_val_00022314.JPEG
388,n02510455,ILSVRC2012_val_00023272.JPEG
982,n10148035,ILSVRC2012_val_00010485.JPEG
982,n10148035,ILSVRC2012_val_00046796.JPEG
982,n10148035,ILSVRC2012_val_00022980.JPEG
982,n10148035,ILSVRC2012_val_00002235.JPEG
982,n10148035,ILSVRC2012_val_00006681.JPEG
393,n02607072,ILSVRC2012_val_00004093.JPEG
393,n02607072,ILSVRC2012_val_00049443.JPEG
393,n02607072,ILSVRC2012_val_00014443.JPEG
393,n02607072,ILSVRC2012_val_00042058.JPEG
393,n02607072,ILSVRC2012_val_00017683.JPEG
235,n02106662,ILSVRC2012_val_00007922.JPEG
235,n02106662,ILSVRC2012_val_00027763.JPEG
235,n02106662,ILSVRC2012_val_00007740.JPEG
235,n02106662,ILSVRC2012_val_00046761.JPEG
235,n02106662,ILSVRC2012_val_00013467.JPEG
960,n07836838,ILSVRC2012_val_00000782.JPEG
960,n07836838,ILSVRC2012_val_00020034.JPEG
960,n07836838,ILSVRC2012_val_00047503.JPEG
960,n07836838,ILSVRC2012_val_00038954.JPEG
960,n07836838,ILSVRC2012_val_00024526.JPEG
333,n02342885,ILSVRC2012_val_00002048.JPEG
333,n02342885,ILSVRC2012_val_00002255.JPEG
333,n02342885,ILSVRC2012_val_00020285.JPEG
333,n02342885,ILSVRC2012_val_00041792.JPEG
333,n02342885,ILSVRC2012_val_00047769.JPEG
203,n02098286,ILSVRC2012_val_00028368.JPEG
203,n02098286,ILSVRC2012_val_00013050.JPEG
203,n02098286,ILSVRC2012_val_00033033.JPEG
203,n02098286,ILSVRC2012_val_00029760.JPEG
203,n02098286,ILSVRC2012_val_00038253.JPEG
973,n09256479,ILSVRC2012_val_00042594.JPEG
973,n09256479,ILSVRC2012_val_00004126.JPEG
973,n09256479,ILSVRC2012_val_00036847.JPEG
973,n09256479,ILSVRC2012_val_00025600.JPEG
973,n09256479,ILSVRC2012_val_00014143.JPEG
503,n03062245,ILSVRC2012_val_00045285.JPEG
503,n03062245,ILSVRC2012_val_00002826.JPEG
503,n03062245,ILSVRC2012_val_00040906.JPEG
503,n03062245,ILSVRC2012_val_00004420.JPEG
503,n03062245,ILSVRC2012_val_00002666.JPEG
409,n02708093,ILSVRC2012_val_00013244.JPEG
409,n02708093,ILSVRC2012_val_00008814.JPEG
409,n02708093,ILSVRC2012_val_00003134.JPEG
409,n02708093,ILSVRC2012_val_00019803.JPEG
409,n02708093,ILSVRC2012_val_00033429.JPEG
194,n02096437,ILSVRC2012_val_00020901.JPEG
194,n02096437,ILSVRC2012_val_00002411.JPEG
194,n02096437,ILSVRC2012_val_00044284.JPEG
194,n02096437,ILSVRC2012_val_00035260.JPEG
194,n02096437,ILSVRC2012_val_00022882.JPEG
586,n03478589,ILSVRC2012_val_00020471.JPEG
586,n03478589,ILSVRC2012_val_00032010.JPEG
586,n03478589,ILSVRC2012_val_00017884.JPEG
586,n03478589,ILSVRC2012_val_00049378.JPEG
586,n03478589,ILSVRC2012_val_00035615.JPEG
376,n02489166,ILSVRC2012_val_00029721.JPEG
376,n02489166,ILSVRC2012_val_00009283.JPEG
376,n02489166,ILSVRC2012_val_00009012.JPEG
376,n02489166,ILSVRC2012_val_00038238.JPEG
376,n02489166,ILSVRC2012_val_00026156.JPEG
174,n02091467,ILSVRC2012_val_00034415.JPEG
174,n02091467,ILSVRC2012_val_00022125.JPEG
174,n02091467,ILSVRC2012_val_00007835.JPEG
174,n02091467,ILSVRC2012_val_00037676.JPEG
174,n02091467,ILSVRC2012_val_00027213.JPEG
961,n07860988,ILSVRC2012_val_00011386.JPEG
961,n07860988,ILSVRC2012_val_00012807.JPEG
961,n07860988,ILSVRC2012_val_00029887.JPEG
961,n07860988,ILSVRC2012_val_00028806.JPEG
961,n07860988,ILSVRC2012_val_00001993.JPEG
44,n01689811,ILSVRC2012_val_00006207.JPEG
44,n01689811,ILSVRC2012_val_00001645.JPEG
44,n01689811,ILSVRC2012_val_00007482.JPEG
44,n01689811,ILSVRC2012_val_00044698.JPEG
44,n01689811,ILSVRC2012_val_00033036.JPEG
909,n04596742,ILSVRC2012_val_00001534.JPEG
909,n04596742,ILSVRC2012_val_00010687.JPEG
909,n04596742,ILSVRC2012_val_00039297.JPEG
909,n04596742,ILSVRC2012_val_00021202.JPEG
909,n04596742,ILSVRC2012_val_00044786.JPEG
168,n02090379,ILSVRC2012_val_00005808.JPEG
168,n02090379,ILSVRC2012_val_00031821.JPEG
168,n02090379,ILSVRC2012_val_00008272.JPEG
168,n02090379,ILSVRC2012_val_00044444.JPEG
168,n02090379,ILSVRC2012_val_00017003.JPEG
241,n02108000,ILSVRC2012_val_00009711.JPEG
241,n02108000,ILSVRC2012_val_00024509.JPEG
241,n02108000,ILSVRC2012_val_00006659.JPEG
241,n02108000,ILSVRC2012_val_00016951.JPEG
241,n02108000,ILSVRC2012_val_00041093.JPEG
639,n03710721,ILSVRC2012_val_00012207.JPEG
639,n03710721,ILSVRC2012_val_00026035.JPEG
639,n03710721,ILSVRC2012_val_00024687.JPEG
639,n03710721,ILSVRC2012_val_00010572.JPEG
639,n03710721,ILSVRC2012_val_00031620.JPEG
594,n03495258,ILSVRC2012_val_00030551.JPEG
594,n03495258,ILSVRC2012_val_00036786.JPEG
594,n03495258,ILSVRC2012_val_00039792.JPEG
594,n03495258,ILSVRC2012_val_00004954.JPEG
594,n03495258,ILSVRC2012_val_00044278.JPEG
968,n07930864,ILSVRC2012_val_00033145.JPEG
968,n07930864,ILSVRC2012_val_00005463.JPEG
968,n07930864,ILSVRC2012_val_00043897.JPEG
968,n07930864,ILSVRC2012_val_00002369.JPEG
968,n07930864,ILSVRC2012_val_00008181.JPEG
202,n02098105,ILSVRC2012_val_00036333.JPEG
202,n02098105,ILSVRC2012_val_00008926.JPEG
202,n02098105,ILSVRC2012_val_00021904.JPEG
202,n02098105,ILSVRC2012_val_00008813.JPEG
202,n02098105,ILSVRC2012_val_00003791.JPEG
964,n07875152,ILSVRC2012_val_00046364.JPEG
964,n07875152,ILSVRC2012_val_00029054.JPEG
964,n07875152,ILSVRC2012_val_00022876.JPEG
964,n07875152,ILSVRC2012_val_00016498.JPEG
964,n07875152,ILSVRC2012_val_00007062.JPEG
41,n01685808,ILSVRC2012_val_00043819.JPEG
41,n01685808,ILSVRC2012_val_00034655.JPEG
41,n01685808,ILSVRC2012_val_00029336.JPEG
41,n01685808,ILSVRC2012_val_00023693.JPEG
41,n01685808,ILSVRC2012_val_00039384.JPEG
865,n04462240,ILSVRC2012_val_00018427.JPEG
865,n04462240,ILSVRC2012_val_00002610.JPEG
865,n04462240,ILSVRC2012_val_00005472.JPEG
865,n04462240,ILSVRC2012_val_00011308.JPEG
865,n04462240,ILSVRC2012_val_00045237.JPEG
473,n02951585,ILSVRC2012_val_00033085.JPEG
473,n02951585,ILSVRC2012_val_00033696.JPEG
473,n02951585,ILSVRC2012_val_00031991.JPEG
473,n02951585,ILSVRC2012_val_00000101.JPEG
473,n02951585,ILSVRC2012_val_00037502.JPEG
198,n02097209,ILSVRC2012_val_00048588.JPEG
198,n02097209,ILSVRC2012_val_00027268.JPEG
198,n02097209,ILSVRC2012_val_00010536.JPEG
198,n02097209,ILSVRC2012_val_00027855.JPEG
198,n02097209,ILSVRC2012_val_00034823.JPEG
856,n04428191,ILSVRC2012_val_00012970.JPEG
856,n04428191,ILSVRC2012_val_00022430.JPEG
856,n04428191,ILSVRC2012_val_00013989.JPEG
856,n04428191,ILSVRC2012_val_00037749.JPEG
856,n04428191,ILSVRC2012_val_00006380.JPEG
20,n01601694,ILSVRC2012_val_00008816.JPEG
20,n01601694,ILSVRC2012_val_00015922.JPEG
20,n01601694,ILSVRC2012_val_00014673.JPEG
20,n01601694,ILSVRC2012_val_00039648.JPEG
20,n01601694,ILSVRC2012_val_00043566.JPEG
800,n04243546,ILSVRC2012_val_00046062.JPEG
800,n04243546,ILSVRC2012_val_00011959.JPEG
800,n04243546,ILSVRC2012_val_00034149.JPEG
800,n04243546,ILSVRC2012_val_00041123.JPEG
800,n04243546,ILSVRC2012_val_00007067.JPEG
91,n01824575,ILSVRC2012_val_00033888.JPEG
91,n01824575,ILSVRC2012_val_00041864.JPEG
91,n01824575,ILSVRC2012_val_00033189.JPEG
91,n01824575,ILSVRC2012_val_00005067.JPEG
91,n01824575,ILSVRC2012_val_00001142.JPEG
709,n03908618,ILSVRC2012_val_00018468.JPEG
709,n03908618,ILSVRC2012_val_00041757.JPEG
709,n03908618,ILSVRC2012_val_00001265.JPEG
709,n03908618,ILSVRC2012_val_00035709.JPEG
709,n03908618,ILSVRC2012_val_00040850.JPEG
684,n03840681,ILSVRC2012_val_00014785.JPEG
684,n03840681,ILSVRC2012_val_00018185.JPEG
684,n03840681,ILSVRC2012_val_00018659.JPEG
684,n03840681,ILSVRC2012_val_00026986.JPEG
684,n03840681,ILSVRC2012_val_00040993.JPEG
456,n02879718,ILSVRC2012_val_00021011.JPEG
456,n02879718,ILSVRC2012_val_00004686.JPEG
456,n02879718,ILSVRC2012_val_00047335.JPEG
456,n02879718,ILSVRC2012_val_00022831.JPEG
456,n02879718,ILSVRC2012_val_00002758.JPEG
651,n03761084,ILSVRC2012_val_00008253.JPEG
651,n03761084,ILSVRC2012_val_00020457.JPEG
651,n03761084,ILSVRC2012_val_00003754.JPEG
651,n03761084,ILSVRC2012_val_00029757.JPEG
651,n03761084,ILSVRC2012_val_00033830.JPEG
590,n03485407,ILSVRC2012_val_00002711.JPEG
590,n03485407,ILSVRC2012_val_00017688.JPEG
590,n03485407,ILSVRC2012_val_00036135.JPEG
590,n03485407,ILSVRC2012_val_00024995.JPEG
590,n03485407,ILSVRC2012_val_00005409.JPEG
104,n01877812,ILSVRC2012_val_00021120.JPEG
104,n01877812,ILSVRC2012_val_00011696.JPEG
104,n01877812,ILSVRC2012_val_00031435.JPEG
104,n01877812,ILSVRC2012_val_00004349.JPEG
104,n01877812,ILSVRC2012_val_00044269.JPEG
224,n02105056,ILSVRC2012_val_00049146.JPEG
224,n02105056,ILSVRC2012_val_00007235.JPEG
224,n02105056,ILSVRC2012_val_00016092.JPEG
224,n02105056,ILSVRC2012_val_00046287.JPEG
224,n02105056,ILSVRC2012_val_00028966.JPEG
845,n04376876,ILSVRC2012_val_00023498.JPEG
845,n04376876,ILSVRC2012_val_00005334.JPEG
845,n04376876,ILSVRC2012_val_00049820.JPEG
845,n04376876,ILSVRC2012_val_00013408.JPEG
845,n04376876,ILSVRC2012_val_00004348.JPEG
136,n02017213,ILSVRC2012_val_00028065.JPEG
136,n02017213,ILSVRC2012_val_00037233.JPEG
136,n02017213,ILSVRC2012_val_00043631.JPEG
136,n02017213,ILSVRC2012_val_00048727.JPEG
136,n02017213,ILSVRC2012_val_00021135.JPEG
811,n04265275,ILSVRC2012_val_00004635.JPEG
811,n04265275,ILSVRC2012_val_00007228.JPEG
811,n04265275,ILSVRC2012_val_00049659.JPEG
811,n04265275,ILSVRC2012_val_00045434.JPEG
811,n04265275,ILSVRC2012_val_00028998.JPEG
799,n04239074,ILSVRC2012_val_00006784.JPEG
799,n04239074,ILSVRC2012_val_00010499.JPEG
799,n04239074,ILSVRC2012_val_00020658.JPEG
799,n04239074,ILSVRC2012_val_00041869.JPEG
799,n04239074,ILSVRC2012_val_00026414.JPEG
119,n01978455,ILSVRC2012_val_00024557.JPEG
119,n01978455,ILSVRC2012_val_00038694.JPEG
119,n01978455,ILSVRC2012_val_00024885.JPEG
119,n01978455,ILSVRC2012_val_00006100.JPEG
119,n01978455,ILSVRC2012_val_00023604.JPEG
645,n03733131,ILSVRC2012_val_00007061.JPEG
645,n03733131,ILSVRC2012_val_00012555.JPEG
645,n03733131,ILSVRC2012_val_00030564.JPEG
645,n03733131,ILSVRC2012_val_00014243.JPEG
645,n03733131,ILSVRC2012_val_00035693.JPEG
525,n03160309,ILSVRC2012_val_00014080.JPEG
525,n03160309,ILSVRC2012_val_00005216.JPEG
525,n03160309,ILSVRC2012_val_00026928.JPEG
525,n03160309,ILSVRC2012_val_00043498.JPEG
525,n03160309,ILSVRC2012_val_00016607.JPEG
887,n04532106,ILSVRC2012_val_00047663.JPEG
887,n04532106,ILSVRC2012_val_00003578.JPEG
887,n04532106,ILSVRC2012_val_00011984.JPEG
887,n04532106,ILSVRC2012_val_00037683.JPEG
887,n04532106,ILSVRC2012_val_00020537.JPEG
221,n02102973,ILSVRC2012_val_00013236.JPEG
221,n02102973,ILSVRC2012_val_00018530.JPEG
221,n02102973,ILSVRC2012_val_00004097.JPEG
221,n02102973,ILSVRC2012_val_00009130.JPEG
221,n02102973,ILSVRC2012_val_00031049.JPEG
752,n04039381,ILSVRC2012_val_00019426.JPEG
752,n04039381,ILSVRC2012_val_00002356.JPEG
752,n04039381,ILSVRC2012_val_00029274.JPEG
752,n04039381,ILSVRC2012_val_00013012.JPEG
752,n04039381,ILSVRC2012_val_00041095.JPEG
615,n03623198,ILSVRC2012_val_00046208.JPEG
615,n03623198,ILSVRC2012_val_00010508.JPEG
615,n03623198,ILSVRC2012_val_00035225.JPEG
615,n03623198,ILSVRC2012_val_00036735.JPEG
615,n03623198,ILSVRC2012_val_00045211.JPEG
455,n02877765,ILSVRC2012_val_00036686.JPEG
455,n02877765,ILSVRC2012_val_00024230.JPEG
455,n02877765,ILSVRC2012_val_00006672.JPEG
455,n02877765,ILSVRC2012_val_00025363.JPEG
455,n02877765,ILSVRC2012_val_00021065.JPEG
480,n02977058,ILSVRC2012_val_00006276.JPEG
480,n02977058,ILSVRC2012_val_00033182.JPEG
480,n02977058,ILSVRC2012_val_00018225.JPEG
480,n02977058,ILSVRC2012_val_00037604.JPEG
480,n02977058,ILSVRC2012_val_00018770.JPEG
344,n02398521,ILSVRC2012_val_00035697.JPEG
344,n02398521,ILSVRC2012_val_00025996.JPEG
344,n02398521,ILSVRC2012_val_00023663.JPEG
344,n02398521,ILSVRC2012_val_00032449.JPEG
344,n02398521,ILSVRC2012_val_00036081.JPEG
175,n02091635,ILSVRC2012_val_00014357.JPEG
175,n02091635,ILSVRC2012_val_00006704.JPEG
175,n02091635,ILSVRC2012_val_00041912.JPEG
175,n02091635,ILSVRC2012_val_00019639.JPEG
175,n02091635,ILSVRC2012_val_00036247.JPEG
322,n02277742,ILSVRC2012_val_00033745.JPEG
322,n02277742,ILSVRC2012_val_00008142.JPEG
322,n02277742,ILSVRC2012_val_00033639.JPEG
322,n02277742,ILSVRC2012_val_00041803.JPEG
322,n02277742,ILSVRC2012_val_00034673.JPEG
663,n03781244,ILSVRC2012_val_00022483.JPEG
663,n03781244,ILSVRC2012_val_00014077.JPEG
663,n03781244,ILSVRC2012_val_00043489.JPEG
663,n03781244,ILSVRC2012_val_00002104.JPEG
663,n03781244,ILSVRC2012_val_00000812.JPEG
641,n03720891,ILSVRC2012_val_00019756.JPEG
641,n03720891,ILSVRC2012_val_00017528.JPEG
641,n03720891,ILSVRC2012_val_00001453.JPEG
641,n03720891,ILSVRC2012_val_00045870.JPEG
641,n03720891,ILSVRC2012_val_00018810.JPEG
823,n04317175,ILSVRC2012_val_00008854.JPEG
823,n04317175,ILSVRC2012_val_00048835.JPEG
823,n04317175,ILSVRC2012_val_00032282.JPEG
823,n04317175,ILSVRC2012_val_00003333.JPEG
823,n04317175,ILSVRC2012_val_00048424.JPEG
890,n04540053,ILSVRC2012_val_00022188.JPEG
890,n04540053,ILSVRC2012_val_00033288.JPEG
890,n04540053,ILSVRC2012_val_00007665.JPEG
890,n04540053,ILSVRC2012_val_00039112.JPEG
890,n04540053,ILSVRC2012_val_00009276.JPEG
57,n01735189,ILSVRC2012_val_00002679.JPEG
57,n01735189,ILSVRC2012_val_00019982.JPEG
57,n01735189,ILSVRC2012_val_00044086.JPEG
57,n01735189,ILSVRC2012_val_00046440.JPEG
57,n01735189,ILSVRC2012_val_00039522.JPEG
797,n04235860,ILSVRC2012_val_00003819.JPEG
797,n04235860,ILSVRC2012_val_00040462.JPEG
797,n04235860,ILSVRC2012_val_00042952.JPEG
797,n04235860,ILSVRC2012_val_00049108.JPEG
797,n04235860,ILSVRC2012_val_00048416.JPEG
94,n01833805,ILSVRC2012_val_00013434.JPEG
94,n01833805,ILSVRC2012_val_00030278.JPEG
94,n01833805,ILSVRC2012_val_00037002.JPEG
94,n01833805,ILSVRC2012_val_00044011.JPEG
94,n01833805,ILSVRC2012_val_00005150.JPEG
807,n04258138,ILSVRC2012_val_00018110.JPEG
807,n04258138,ILSVRC2012_val_00017908.JPEG
807,n04258138,ILSVRC2012_val_00039884.JPEG
807,n04258138,ILSVRC2012_val_00002445.JPEG
807,n04258138,ILSVRC2012_val_00009920.JPEG
401,n02672831,ILSVRC2012_val_00028117.JPEG
401,n02672831,ILSVRC2012_val_00047423.JPEG
401,n02672831,ILSVRC2012_val_00021384.JPEG
401,n02672831,ILSVRC2012_val_00004656.JPEG
401,n02672831,ILSVRC2012_val_00044448.JPEG
818,n04286575,ILSVRC2012_val_00034493.JPEG
818,n04286575,ILSVRC2012_val_00008643.JPEG
818,n04286575,ILSVRC2012_val_00018294.JPEG
818,n04286575,ILSVRC2012_val_00039842.JPEG
818,n04286575,ILSVRC2012_val_00037651.JPEG
782,n04152593,ILSVRC2012_val_00027099.JPEG
782,n04152593,ILSVRC2012_val_00019442.JPEG
782,n04152593,ILSVRC2012_val_00035949.JPEG
782,n04152593,ILSVRC2012_val_00041664.JPEG
782,n04152593,ILSVRC2012_val_00034850.JPEG
950,n07747607,ILSVRC2012_val_00006756.JPEG
950,n07747607,ILSVRC2012_val_00045093.JPEG
950,n07747607,ILSVRC2012_val_00026831.JPEG
950,n07747607,ILSVRC2012_val_00027744.JPEG
950,n07747607,ILSVRC2012_val_00003619.JPEG
190,n02095889,ILSVRC2012_val_00032314.JPEG
190,n02095889,ILSVRC2012_val_00049760.JPEG
190,n02095889,ILSVRC2012_val_00015338.JPEG
190,n02095889,ILSVRC2012_val_00019025.JPEG
190,n02095889,ILSVRC2012_val_00022642.JPEG
396,n02643566,ILSVRC2012_val_00009165.JPEG
396,n02643566,ILSVRC2012_val_00034623.JPEG
396,n02643566,ILSVRC2012_val_00006279.JPEG
396,n02643566,ILSVRC2012_val_00030309.JPEG
396,n02643566,ILSVRC2012_val_00040079.JPEG
613,n03602883,ILSVRC2012_val_00033970.JPEG
613,n03602883,ILSVRC2012_val_00025203.JPEG
613,n03602883,ILSVRC2012_val_00036138.JPEG
613,n03602883,ILSVRC2012_val_00010992.JPEG
613,n03602883,ILSVRC2012_val_00022516.JPEG
281,n02123045,ILSVRC2012_val_00041570.JPEG
281,n02123045,ILSVRC2012_val_00034676.JPEG
281,n02123045,ILSVRC2012_val_00013684.JPEG
281,n02123045,ILSVRC2012_val_00013673.JPEG
281,n02123045,ILSVRC2012_val_00033837.JPEG
27,n01631663,ILSVRC2012_val_00037037.JPEG
27,n01631663,ILSVRC2012_val_00033866.JPEG
27,n01631663,ILSVRC2012_val_00009677.JPEG
27,n01631663,ILSVRC2012_val_00038658.JPEG
27,n01631663,ILSVRC2012_val_00016864.JPEG
906,n04591157,ILSVRC2012_val_00049283.JPEG
906,n04591157,ILSVRC2012_val_00004158.JPEG
906,n04591157,ILSVRC2012_val_00048707.JPEG
906,n04591157,ILSVRC2012_val_00020606.JPEG
906,n04591157,ILSVRC2012_val_00041022.JPEG
940,n07716906,ILSVRC2012_val_00004357.JPEG
940,n07716906,ILSVRC2012_val_00014623.JPEG
940,n07716906,ILSVRC2012_val_00013305.JPEG
940,n07716906,ILSVRC2012_val_00011140.JPEG
940,n07716906,ILSVRC2012_val_00010743.JPEG
876,n04493381,ILSVRC2012_val_00031080.JPEG
876,n04493381,ILSVRC2012_val_00039442.JPEG
876,n04493381,ILSVRC2012_val_00035548.JPEG
876,n04493381,ILSVRC2012_val_00018399.JPEG
876,n04493381,ILSVRC2012_val_00012077.JPEG
398,n02666196,ILSVRC2012_val_00006038.JPEG
398,n02666196,ILSVRC2012_val_00002651.JPEG
398,n02666196,ILSVRC2012_val_00013041.JPEG
398,n02666196,ILSVRC2012_val_00019623.JPEG
398,n02666196,ILSVRC2012_val_00000417.JPEG
658,n03775071,ILSVRC2012_val_00001574.JPEG
658,n03775071,ILSVRC2012_val_00031366.JPEG
658,n03775071,ILSVRC2012_val_00045882.JPEG
658,n03775071,ILSVRC2012_val_00023240.JPEG
658,n03775071,ILSVRC2012_val_00022216.JPEG
715,n03929855,ILSVRC2012_val_00010567.JPEG
715,n03929855,ILSVRC2012_val_00011883.JPEG
715,n03929855,ILSVRC2012_val_00011801.JPEG
715,n03929855,ILSVRC2012_val_00005403.JPEG
715,n03929855,ILSVRC2012_val_00002926.JPEG
820,n04310018,ILSVRC2012_val_00040994.JPEG
820,n04310018,ILSVRC2012_val_00037088.JPEG
820,n04310018,ILSVRC2012_val_00045265.JPEG
